timestamp,run_id,base_run_id,diff_id,diff_file,split,model,mode,top_k,retrieval_backend,n_evaluated,n_skipped,pred_col,exact_accuracy,adj1_accuracy,range_accuracy,mae,quadratic_kappa,under_triage_rate,over_triage_rate,expected_triage_cost,macro_recall,ma_mae,linear_weighted_gwet_ac2,prediction_entropy,n_unique_predicted,per_class_recall,git_hash,git_dirty,code_fingerprint,prompt_hash_rag,prompt_hash_llm,input_sha256,source_file,input_file,prompt_tokens,completion_tokens,cost_usd,pricing_source,notes
2026-03-05T02:03:15Z,E04_20260305_020223_7817dad0,,,,dev_tune,gemini-2.5-flash,rag_strip,5,faiss,2,0,triage_RAG,0.5,1.0,1.0,0.5,0.0,,,,,,,,,,a69b693,True,67f1914c7b9f2e86dee50926fccff4d3eec8d38d56f9d893c9fac9d92b6768ab,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E04_smoke4_strip_20260305_020223.csv,6135.0,22.0,0.009708,billing_catalog,E04 strip: snippet front-matter cleaning
2026-03-05T02:46:30Z,E04_20260305_021442_f96b36ce,,,,dev_tune,gemini-2.5-flash,rag_skip,5,faiss,150,0,triage_RAG,0.5733,0.9933,0.9133,0.44,0.2833,,,,,,,,,,a69b693,True,67f1914c7b9f2e86dee50926fccff4d3eec8d38d56f9d893c9fac9d92b6768ab,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E04_snippet_cleaning_skip_20260305_021442.csv,89236.0,1650.0,0.448901,billing_catalog,E04 skip: snippet front-matter cleaning
2026-03-05T02:52:34Z,E04_20260305_021442_08b0f0a7,,,,dev_tune,gemini-2.5-flash,rag_strip,5,faiss,150,0,triage_RAG,0.5467,0.9867,0.9267,0.4733,0.2372,,,,,,,,,,a69b693,True,67f1914c7b9f2e86dee50926fccff4d3eec8d38d56f9d893c9fac9d92b6768ab,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E04_snippet_cleaning_strip_20260305_021442.csv,386043.0,1650.0,0.617135,billing_catalog,E04 strip: snippet front-matter cleaning
2026-03-05T04:34:12Z,E04_20260305_041145_ae219dfe,,,,dev_tune,gemini-2.5-flash,rag_strip,5,faiss,150,0,triage_RAG,0.58,1.0,0.9533,0.42,0.3125,,,,,,,,,,a69b693,True,dea452647526c81f08cec7753496f57a173b544433beef6f7b95b01f1aad2f4d,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E04_8k_snippet_cleaning_strip_20260305_041145.csv,1021155.0,1650.0,0.858209,billing_catalog,E04 strip: snippet front-matter cleaning
2026-03-05T04:34:24Z,E04_20260305_041145_e12321fd,,,,dev_tune,gemini-2.5-flash,rag_skip,5,faiss,150,0,triage_RAG,0.58,1.0,0.9533,0.42,0.3125,,,,,,,,,,a69b693,True,dea452647526c81f08cec7753496f57a173b544433beef6f7b95b01f1aad2f4d,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E04_8k_snippet_cleaning_skip_20260305_041145.csv,1017413.0,1650.0,0.856324,billing_catalog,E04 skip: snippet front-matter cleaning
2026-03-05T07:28:41Z,E04_20260305_070514_deee91fd,,,,dev_tune,gemini-2.5-flash,rag_strip,3,faiss,150,0,triage_RAG,0.5333,0.9933,0.9333,0.48,0.2034,,,,,,,,,,a69b693,True,dea452647526c81f08cec7753496f57a173b544433beef6f7b95b01f1aad2f4d,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E07_8k_strip_top3_strip_20260305_070514.csv,650089.0,1650.0,0.724299,billing_catalog,E04 strip: snippet front-matter cleaning
2026-03-05T07:30:58Z,E04_20260305_070703_30033105,,,,dev_tune,gemini-2.5-flash,rag_strip,10,faiss,150,0,triage_RAG,0.5267,0.9933,0.92,0.48,0.2009,,,,,,,,,,a69b693,True,dea452647526c81f08cec7753496f57a173b544433beef6f7b95b01f1aad2f4d,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E07_8k_strip_top10_strip_20260305_070703.csv,1992730.0,1650.0,1.132894,billing_catalog,E04 strip: snippet front-matter cleaning
2026-03-05T17:41:44Z,sweep_20260305_071340_b9b832a8,,,,dev_tune,gemini-2.5-pro,llm,0,none,150,0,triage_LLM,0.58,0.9933,0.9533,0.4267,0.4037,,,,,,,,,,a69b693,True,dea452647526c81f08cec7753496f57a173b544433beef6f7b95b01f1aad2f4d,78698ba749674ab55998491df09d34f4ef02e68de94c4820525e903839debfe7,e66ebfd5ad7fd61c8f6b7ed653da370c0e9cc88aec767c47e90f1f24c1a3bc70,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,E08_gemini25pro_llm_llm_20260305_071340.csv,60554.0,1650.0,1.821172,billing_catalog,"E08: Gemini 2.5 Pro LLM-only, same 150 dev_tune rows"
2026-03-12T01:43:14Z,,,,,dev_tune,gemini-2.5-flash,rag,5,faiss,998,2,triage_RAG,0.501,0.993,0.8848,0.506,0.2185,0.1092,0.3898,0.7305,0.3161,0.8523,0.6363,0.6447,4.0,"{""recall_ESI1"": 0.2203, ""recall_ESI2"": 0.9237, ""recall_ESI3"": 0.1205, ""recall_ESI4"": 0.0}",55e941c,,32c35bb4aa625c32b1146b6e12f478d126393079aa3bef0f53744496dc2506d6,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,W1_rag_combined_1000.csv,9896891.0,10978.0,6.536332,billing_catalog,"W1-rag: PMC-RAG top_k=5, n=1000, 10-shard merge"
2026-03-12T03:12:07Z,,,,,dev_tune,gemini-2.5-flash,rag,5,faiss,1000,0,triage_RAG,0.519,0.99,0.876,0.493,0.2882,0.118,0.363,0.751,0.341,0.8317,0.7187,0.898,4.0,"{""recall_ESI1"": 0.2881, ""recall_ESI2"": 0.8649, ""recall_ESI3"": 0.211, ""recall_ESI4"": 0.0}",9eb5211,,32c35bb4aa625c32b1146b6e12f478d126393079aa3bef0f53744496dc2506d6,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,W1_gated_combined_1000.csv,3151587.0,11000.0,3.870239,billing_catalog,W1-gated gate=0.25 n=1000
2026-03-12T07:45:59Z,,,,,dev_tune,gemini-2.5-flash,rag,5,faiss,977,23,triage_RAG,0.5271,0.9887,0.8557,0.4841,0.2884,0.1382,0.3347,0.7912,0.3316,0.8455,0.6525,0.9426,4.0,"{""recall_ESI1"": 0.2069, ""recall_ESI2"": 0.8486, ""recall_ESI3"": 0.2709, ""recall_ESI4"": 0.0}",c45613b,,d2f616ffd56ba87a5ab9c033d8ffca114e0dfd9fac6324af841b16878d33cdab,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,W2B_decisive_tool_use_rag_1k_combined_1000.csv,21015672.0,24395.0,11.316319,billing_catalog,W2B decisive: tool_use_rag case-bank+PMC 1K (W2B-P2 scale-up)
2026-03-12T07:46:19Z,,,,,dev_tune,gemini-2.5-flash,llm,0,none,998,2,triage_LLM,0.5421,0.992,0.8427,0.4659,0.3519,0.1553,0.3026,0.8126,0.347,0.7475,0.7317,1.0742,5.0,"{""recall_ESI1"": 0.2373, ""recall_ESI2"": 0.8039, ""recall_ESI3"": 0.347, ""recall_ESI4"": 0.0}",c45613b,,d2f616ffd56ba87a5ab9c033d8ffca114e0dfd9fac6324af841b16878d33cdab,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,W2B_decisive_tool_use_1k_combined_1000.csv,1606058.0,22975.0,4.623572,billing_catalog,W2B decisive: tool_use case-bank-only 1K (E19 scale-up)
2026-03-12T15:25:53Z,,,,,dev_tune,gemini-3-flash-preview,llm,0,none,999,1,triage_LLM,0.6156,0.988,0.7347,0.3964,0.4779,0.2643,0.1201,0.991,0.3805,0.6814,0.7658,1.1897,5.0,"{""recall_ESI1"": 0.1525, ""recall_ESI2"": 0.631, ""recall_ESI3"": 0.7386, ""recall_ESI4"": 0.0}",c45613b,,78ac6ea69c23bad84d8baf93385c4043b11a4d926750862c5e22f88dc8957f05,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G3_W1ref_1k_combined_1000.csv,1116444.0,10989.0,3.516417,fallback_static,G3 Flash W1-ref fewshot baseline 1K
2026-03-12T17:11:16Z,,,,,dev_tune,gemini-3-flash-preview,llm,0,none,992,8,triage_LLM,0.627,0.9899,0.7833,0.3841,0.4848,0.2157,0.1573,0.869,0.4671,0.5866,0.7749,1.1858,5.0,"{""recall_ESI1"": 0.1525, ""recall_ESI2"": 0.7423, ""recall_ESI3"": 0.6401, ""recall_ESI4"": 0.3333}",c45613b,,7a1b7f8d7ba0b949256e1d3107f345f6d3c942df6c56ce484896eec04d155d1f,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G3_W2B_tool_use_1k_combined_1000.csv,4118886.0,78336.0,6.462073,fallback_static,G3 Flash W2B tool_use case-bank-only 1K
2026-03-12T18:08:16Z,,,,,dev_tune,gemini-3-flash-preview,rag,5,faiss,998,2,triage_RAG,0.6172,0.989,0.7515,0.3938,0.4705,0.2475,0.1353,0.9489,0.3744,0.6839,0.7678,1.152,4.0,"{""recall_ESI1"": 0.1186, ""recall_ESI2"": 0.6761, ""recall_ESI3"": 0.7026, ""recall_ESI4"": 0.0}",c45613b,,7a1b7f8d7ba0b949256e1d3107f345f6d3c942df6c56ce484896eec04d155d1f,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G3_W1gated_1k_combined_1000.csv,3647533.0,10978.0,4.918279,fallback_static,G3 Flash W1-gated distance-gate-0.25 RAG 1K
2026-03-13T03:24:37Z,,,,,dev_tune,gemini-3-flash-preview,llm,0,none,500,0,triage_LLM,0.6,0.994,0.814,0.406,0.4217,0.184,0.216,0.798,0.3661,0.723,0.7628,1.0818,4.0,"{""recall_ESI1"": 0.1636, ""recall_ESI2"": 0.7863, ""recall_ESI3"": 0.5144, ""recall_ESI4"": 0.0}",5ba6c10,,a69c84515de30b09a78317cd00c4d6427b00038c4f3140d9037b55288b1f3ee5,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G3_tool_use_pmc_500_combined_500.csv,3402091.0,25456.0,5.049726,fallback_static,"W2B search screen: single-agent PMC-only, 500 rows"
2026-03-13T03:24:37Z,,,,,dev_tune,gemini-3-flash-preview,llm,0,none,500,0,triage_LLM,0.6,0.992,0.772,0.408,0.4494,0.226,0.174,0.896,0.3648,0.7289,0.7604,1.2024,5.0,"{""recall_ESI1"": 0.1455, ""recall_ESI2"": 0.7222, ""recall_ESI3"": 0.5913, ""recall_ESI4"": 0.0}",5ba6c10,,a69c84515de30b09a78317cd00c4d6427b00038c4f3140d9037b55288b1f3ee5,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G3_tool_use_dual_500_combined_500.csv,2733052.0,50792.0,4.011826,fallback_static,"W2B search screen: single-agent dual-tool, 500 rows"
2026-03-13T03:58:20Z,,,,,dev_tune,gemini-2.5-flash,llm,0,none,490,10,triage_LLM,0.5041,0.9918,0.898,0.5041,0.2779,0.0959,0.4,0.7082,0.3426,0.8298,0.6401,0.8328,4.0,"{""recall_ESI1"": 0.3636, ""recall_ESI2"": 0.869, ""recall_ESI3"": 0.1379, ""recall_ESI4"": 0.0}",5ba6c10,,a69c84515de30b09a78317cd00c4d6427b00038c4f3140d9037b55288b1f3ee5,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G3_two_role_case_bank_500_combined_500.csv,2147041.0,52645.0,3.587074,billing_catalog,"W2B search screen: two-role nurse+critic case-bank-only, 500 rows. ESI-3 recall collapsed to 0.138, over-triage 40%. Not promoted."
2026-03-13T07:01:24Z,,,,,scratch,gemini-3-flash-preview,rag,5,faiss,500,0,triage_RAG,0.612,0.99,0.776,0.398,0.4384,0.222,0.166,0.89,0.3688,0.7294,0.7657,1.1241,4,"{""recall_ESI1"": 0.1273, ""recall_ESI2"": 0.7179, ""recall_ESI3"": 0.6298, ""recall_ESI4"": 0.0}",56296b7,,4b36a33bc28616d5c58d0bd050a6e400e4ee5925eca592565a1ef62fbb81caaa,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G4_decision_tree_500.csv,2929668,36120,4.114947,fallback_static,
2026-03-13T07:01:25Z,,,,,scratch,gemini-3-flash-preview,rag,5,faiss,500,0,triage_RAG,0.592,0.988,0.776,0.42,0.411,0.222,0.186,0.924,0.3601,0.7393,0.7534,1.1353,4,"{""recall_ESI1"": 0.1455, ""recall_ESI2"": 0.7179, ""recall_ESI3"": 0.5769, ""recall_ESI4"": 0.0}",56296b7,,4b36a33bc28616d5c58d0bd050a6e400e4ee5925eca592565a1ef62fbb81caaa,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G4_dt_boundary_review_500.csv,3193177,41529,5.189917,fallback_static,
